0 -7.10243 0.0269774
1 1.24973 1.5056
2 2.8616 1.38908
3 0.000162906 1.73032
4 2.05482 1.39148
5 -1.28118 2.12109
6 3.3167 1.92603
7 1.34437 1.65393
8 1.11157 1.5791
9 -0.612378 1.57584
10 1.39349 1.69429
11 0.488592 1.91319
12 2.51666 1.31185
13 -1.17646 1.36134
14 0.0537209 1.31388
15 2.01087 1.41057
16 -1.53671 1.29679
17 3.42569 1.9346
18 -0.816047 1.72539
19 0.571975 1.72238
20 0.580778 1.59241
21 4.53596 1.42297
22 2.41553 1.53966
23 2.37988 1.59967
24 -1.04872 1.01501
25 -0.284578 1.28529
26 2.35516 1.75453
27 0.649682 1.40516
28 1.24033 1.88676
29 1.21992 1.31145
30 -1.57485 1.32009
31 -1.21827 1.24524
32 1.59785 1.70915
33 0.907103 1.2044
34 -1.92425 1.04336
35 0.125299 1.89512
36 1.65342 1.38731
37 -2.80326 1.62574
38 3.20277 1.19697
39 -3.05255 1.45291
40 -0.86588 1.04788
41 0.167221 1.27748
42 1.86278 1.46172
43 0.195595 1.29772
44 2.47923 1.64535
45 -0.733092 1.53078
46 3.28871 1.21529
47 -2.15536 1.24907
48 0.362765 1.33234
49 -1.40779 1.1994
50 -0.657285 1.23996
51 -0.646986 1.46629
52 -3.35033 1.34656
53 1.78341 1.54594
54 -0.379316 1.49708
55 -2.84643 1.40938
56 0.634803 1.0863
57 1.81905 1.51794
58 0.675074 1.61167
59 -0.500755 1.41117
60 3.04697 1.61113
61 3.62311 1.53305
62 2.69232 1.4251
63 -1.24137 1.32778
64 0.0954902 1.31123
65 2.12471 1.29204
66 -0.431514 1.44802
67 0.799945 1.34418
68 1.70236 1.5738
69 1.18124 1.68665
70 0.567501 1.53311
71 -1.76222 1.39657
72 0.716707 1.39444
73 -0.039958 1.20637
74 -1.36798 1.01258
75 -1.23962 1.31895
76 0.217635 0.913575
77 0.444882 1.48468
78 -1.04818 1.46702
79 -0.0444502 1.48555
80 0.702505 1.19005
81 -0.85455 1.42527
82 1.92413 1.67956
83 0.155273 1.22018
84 -1.15782 1.20965
85 0.0625339 1.73602
86 1.99018 1.6801
87 0.199591 1.44449
88 -1.02442 1.77089
89 -0.0492462 1.44976
90 -0.74447 1.53987
91 -2.85533 1.41459
92 0.661794 1.52185
93 0.252337 1.52752
94 0.766537 1.34452
95 -0.713562 1.44525
96 0.707159 1.14337
97 4.00037 1.71002
98 2.60699 1.20987
99 -0.181417 1.4848
100 1.05808 1.3465
101 0.512631 2.05676
102 -0.897581 1.71888
103 1.57518 1.17401
104 0.518602 1.35082
105 0.965282 1.70349
106 0.352391 1.58733
107 1.66954 1.4205
108 1.00162 1.45918
109 0.59208 1.70924
110 -0.309081 1.456
111 -2.60309 1.3379
112 -1.27149 1.58782
113 2.01934 1.53441
114 0.540492 1.44517
115 -0.309135 1.75213
116 1.10656 1.9199
117 2.30123 1.40672
118 1.23828 1.76547
119 2.85343 1.42426
120 1.2372 1.20906
121 0.0720837 1.35925
122 0.214108 1.43366
123 0.417884 1.22578
124 1.90662 1.06376
125 -0.919095 1.32517
126 4.90159 1.55552
127 -2.75042 1.28318
128 -1.52519 1.11667
129 1.60459 1.56373
130 0.886312 1.21208
131 -3.07855 1.59727
132 1.66663 1.41581
133 0.909772 1.48534
134 2.13594 1.57689
135 0.084613 1.65505
136 1.35081 1.66052
137 -0.360659 1.37202
138 -0.203475 1.43719
139 -1.02834 1.46596
140 1.53905 1.32017
141 -1.81428 1.64595
142 -0.128779 1.51996
143 -2.62259 1.61615
144 1.8122 1.45349
145 0.0395043 1.35084
146 -0.884395 1.11239
147 1.58595 1.5676
148 0.964179 1.52116
