0.203104  17.6659
0.20676  18.3541
0.210483  14.6701
0.214274  15.8493
0.218134  17.8597
0.222064  17.114
0.226065  16.258
0.230139  15.5852
0.234287  15.2315
0.238511  18.2379
0.242811  17.3206
0.247189  15.5386
0.251647  15.1763
0.256187  16.5093
0.260808  16.6478
0.265514  15.9534
0.270305  16.7977
0.275183  16.6045
0.280151  16.237
0.285208  15.142
0.290357  15.3734
0.2956  16.3485
0.300938  14.6284
0.306373  15.5528
0.311908  17.1204
0.317542  15.9449
0.323279  17.4261
0.329121  16.074
0.335068  17.0632
0.341124  17.0006
0.34729  16.4013
0.353568  17.4819
0.35996  15.7775
0.366468  16.451
0.373095  17.4403
0.379842  16.483
0.386712  17.2646
0.393707  17.1819
0.400829  14.6246
0.40808  15.7905
0.415463  16.1065
0.42298  16.2819
0.430635  14.852
0.438428  15.833
0.446363  15.6731
0.454442  15.2837
0.462668  16.756
0.471044  16.7076
0.479572  17.7906
0.488255  15.5596
0.497095  17.2128
0.506097  14.2923
0.515262  16.9285
0.524594  14.9422
0.534096  14.5186
0.54377  14.7721
0.55362  17.983
0.563649  16.8402
0.573861  13.0334
0.584258  15.6298
0.594844  14.0917
0.605623  17.6141
0.616598  13.9562
0.627772  16.4091
0.639149  17.626
0.650734  13.237
0.662529  17.4306
0.674538  15.6984
0.686766  15.2249
0.699216  16.3012
0.711892  16.1588
0.724799  15.819
0.73794  15.3747
0.751321  16.229
0.764944  14.4017
0.778816  14.8561
0.792939  14.0538
0.807319  15.8216
0.821961  14.7194
0.836869  13.0828
0.852048  15.0904
0.867503  16.1238
0.883239  17.7637
0.899261  16.1963
0.915575  13.2015
0.932185  14.8585
0.949097  12.7687
0.966316  12.9333
0.983849  14.3933
1.0017  13.9951
1.01988  15.639
1.03838  13.1539
1.05723  16.218
1.07641  13.9735
1.09594  14.3489
1.11583  15.5368
1.13609  16.2636
1.1567  16.094
1.1777  14.0776
1.19907  15.5939
1.22084  15.2683
1.243  12.066
1.26556  16.0517
1.28853  16.9926
1.31193  15.2787
1.33574  14.5639
1.35999  16.0364
1.38468  15.6407
1.40982  13.0597
1.43542  15.7554
1.46148  13.1027
1.48801  13.6309
1.51503  15.1222
1.54254  13.5673
1.57055  15.0277
1.59907  14.3511
1.6281  13.1293
1.65767  13.4131
1.68777  13.0967
1.71842  12.4824
1.74963  14.316
1.7814  15.6015
1.81375  14.2152
1.84669  11.6321
1.88023  13.5416
1.91438  14.6292
1.94915  12.344
1.98455  13.8469
2.0206  12.2928
2.0573  14.1472
2.09467  10.2055
2.13271  12.4698
2.17145  10.867
2.2109  12.8609
2.25106  12.7304
2.29195  11.9156
2.33358  12.5158
2.37597  11.1679
2.41913  14.7208
2.46308  11.1884
2.50783  13.4196
2.55339  13.2282
2.59977  14.6672
2.647  12.3705
2.69509  14.5008
2.74406  11.9982
2.79391  11.1944
2.84467  10.9732
2.89636  12.4104
2.94898  9.62682
3.00256  11.153
3.05711  10.0562
3.11266  13.6965
3.16922  9.87664
3.2268  9.30245
3.28543  11.9285
3.34513  10.8753
3.40591  9.85674
3.4678  9.78666
3.53081  9.59908
3.59497  10.4966
3.66029  12.0467
3.72681  9.92395
3.79453  9.42197
3.86348  10.6013
3.93369  11.2912
4.00517  11.1187
4.07795  11.1246
4.15206  12.0727
4.22751  9.80354
4.30434  12.4435
