1   3.14356   0
2   3.14363   6.31665e-05
3   3.14314   0.000483013
4   3.14309   0.000346411
5   3.14338   0.000395424
6   3.14335   0.000323722
7   3.14344   0.000287149
8   3.14395   0.000562786
9   3.14394   0.000496368
10   3.14377   0.000476788
11   3.1438   0.000432407
12   3.14384   0.000397622
13   3.1438   0.000368444
14   3.14401   0.000399184
15   3.14397   0.000373715
16   3.14392   0.000352699
17   3.14407   0.000362482
18   3.14405   0.000342507
19   3.14402   0.000325252
20   3.14396   0.000314339
21   3.14395   0.000299224
22   3.14397   0.000286428
23   3.1439   0.000283353
24   3.14404   0.00030617
25   3.14402   0.000294501
26   3.14403   0.000283238
27   3.14401   0.000273339
28   3.14399   0.000263893
29   3.14408   0.000267854
30   3.14402   0.000264242
31   3.14408   0.000262202
32   3.14409   0.00025406
33   3.14415   0.000253812
34   3.14403   0.00027528
35   3.14401   0.000268023
36   3.14408   0.000270925
37   3.14407   0.000263982
38   3.14403   0.000259523
39   3.14404   0.000252898
40   3.14404   0.000246496
41   3.14399   0.000245272
42   3.14404   0.000244103
43   3.14405   0.000238545
44   3.14399   0.000238906
45   3.14394   0.000240153
46   3.14393   0.000234919
47   3.14393   0.000229866
48   3.14395   0.0002257
49   3.14396   0.000221212
50   3.14402   0.000225917
51   3.14404   0.000222113
52   3.14403   0.000218182
53   3.14404   0.000214267
54   3.14406   0.000211628
55   3.14409   0.000210179
56   3.14411   0.000206876
57   3.1441   0.000203269
58   3.14412   0.000200711
59   3.1441   0.000199274
60   3.14411   0.000196736
61   3.14407   0.000198826
62   3.14405   0.000196905
63   3.14404   0.000193864
64   3.14403   0.000191076
65   3.14402   0.000188257
66   3.14402   0.000185462
67   3.14401   0.00018272
68   3.14401   0.000180024
69   3.14404   0.000178733
70   3.144   0.000180024
71   3.14396   0.000180928
72   3.14395   0.000179075
73   3.14395   0.000176637
74   3.14397   0.000175038
75   3.14396   0.000172821
76   3.14396   0.000170576
77   3.14393   0.000171171
78   3.14393   0.000169103
79   3.14394   0.000167265
80   3.14395   0.00016544
81   3.14396   0.000163903
82   3.14396   0.000161905
83   3.14397   0.000160101
84   3.14398   0.000158766
85   3.144   0.000157988
86   3.14402   0.000156975
87   3.14402   0.000155177
88   3.14405   0.000157137
89   3.14404   0.000155792
90   3.14405   0.0001544
91   3.14405   0.00015278
92   3.14405   0.00015119
93   3.14404   0.000149907
94   3.14403   0.000148488
95   3.14405   0.000147452
96   3.14405   0.000146015
97   3.14403   0.000145818
98   3.14401   0.000146095
99   3.144   0.000144738
100   3.14402   0.000143695
