0.7   0.55   -0.370129
0.705   0.55   -0.382278
0.71   0.55   -0.380997
0.715   0.55   -0.391536
0.72   0.55   -0.389958
0.725   0.55   -0.398649
0.73   0.55   -0.392296
0.735   0.55   -0.396719
0.74   0.55   -0.392596
0.745   0.55   -0.399593
0.75   0.55   -0.39305
0.755   0.55   -0.415381
0.76   0.55   -0.40161
0.765   0.55   -0.401604
0.77   0.55   -0.402784
0.775   0.55   -0.404644
0.78   0.55   -0.403857
0.785   0.55   -0.40253
0.79   0.55   -0.406256
0.795   0.55   -0.407701
0.8   0.55   -0.404414
0.805   0.55   -0.40461
0.81   0.55   -0.401733
0.815   0.55   -0.399276
0.82   0.55   -0.407452
0.825   0.55   -0.399524
0.83   0.55   -0.399733
0.835   0.55   -0.395307
0.84   0.55   -0.394061
0.845   0.55   -0.389934
0.85   0.55   -0.379675
0.855   0.55   -0.387357
0.86   0.55   -0.386411
0.865   0.55   -0.38502
0.87   0.55   -0.383271
0.875   0.55   -0.3748
0.88   0.55   -0.371896
0.885   0.55   -0.375167
0.89   0.55   -0.365391
0.895   0.55   -0.364204
0.7   0.555   -0.379788
0.705   0.555   -0.386724
0.71   0.555   -0.385716
0.715   0.555   -0.396219
0.72   0.555   -0.394712
0.725   0.555   -0.393411
0.73   0.555   -0.399124
0.735   0.555   -0.399478
0.74   0.555   -0.398999
0.745   0.555   -0.404169
0.75   0.555   -0.405152
0.755   0.555   -0.410787
0.76   0.555   -0.408259
0.765   0.555   -0.409175
0.77   0.555   -0.409609
0.775   0.555   -0.407662
0.78   0.555   -0.412124
0.785   0.555   -0.411834
0.79   0.555   -0.410711
0.795   0.555   -0.414745
0.8   0.555   -0.410701
0.805   0.555   -0.411583
0.81   0.555   -0.418936
0.815   0.555   -0.409511
0.82   0.555   -0.405313
0.825   0.555   -0.410602
0.83   0.555   -0.410794
0.835   0.555   -0.404317
0.84   0.555   -0.402179
0.845   0.555   -0.399964
0.85   0.555   -0.394236
0.855   0.555   -0.396344
0.86   0.555   -0.395556
0.865   0.555   -0.385792
0.87   0.555   -0.381065
0.875   0.555   -0.382856
0.88   0.555   -0.378043
0.885   0.555   -0.379817
0.89   0.555   -0.376311
0.895   0.555   -0.371997
0.7   0.56   -0.385934
0.705   0.56   -0.387493
0.71   0.56   -0.392246
0.715   0.56   -0.396349
0.72   0.56   -0.395771
0.725   0.56   -0.399087
0.73   0.56   -0.405046
0.735   0.56   -0.406343
0.74   0.56   -0.401341
0.745   0.56   -0.404991
0.75   0.56   -0.414593
0.755   0.56   -0.413699
0.76   0.56   -0.415805
0.765   0.56   -0.415194
0.77   0.56   -0.420577
0.775   0.56   -0.413079
0.78   0.56   -0.421186
0.785   0.56   -0.414976
0.79   0.56   -0.417171
0.795   0.56   -0.414983
0.8   0.56   -0.40951
0.805   0.56   -0.421132
0.81   0.56   -0.420375
0.815   0.56   -0.418395
0.82   0.56   -0.416729
0.825   0.56   -0.407345
0.83   0.56   -0.413714
0.835   0.56   -0.406735
0.84   0.56   -0.410838
0.845   0.56   -0.405225
0.85   0.56   -0.402104
0.855   0.56   -0.39934
0.86   0.56   -0.40505
0.865   0.56   -0.393708
0.87   0.56   -0.393769
0.875   0.56   -0.393871
0.88   0.56   -0.392627
0.885   0.56   -0.388487
0.89   0.56   -0.376834
0.895   0.56   -0.378118
0.7   0.565   -0.387705
0.705   0.565   -0.392766
0.71   0.565   -0.394422
0.715   0.565   -0.399563
0.72   0.565   -0.400111
0.725   0.565   -0.40271
0.73   0.565   -0.40605
0.735   0.565   -0.410147
0.74   0.565   -0.408096
0.745   0.565   -0.408874
0.75   0.565   -0.418956
0.755   0.565   -0.418588
0.76   0.565   -0.421482
0.765   0.565   -0.418689
0.77   0.565   -0.419319
0.775   0.565   -0.419751
0.78   0.565   -0.421594
0.785   0.565   -0.422429
0.79   0.565   -0.420285
0.795   0.565   -0.421335
0.8   0.565   -0.418893
0.805   0.565   -0.413571
0.81   0.565   -0.417688
0.815   0.565   -0.420212
0.82   0.565   -0.415978
0.825   0.565   -0.418081
0.83   0.565   -0.420734
0.835   0.565   -0.411348
0.84   0.565   -0.412688
0.845   0.565   -0.417398
0.85   0.565   -0.410587
0.855   0.565   -0.408889
0.86   0.565   -0.404354
0.865   0.565   -0.408362
0.87   0.565   -0.398341
0.875   0.565   -0.398073
0.88   0.565   -0.396309
0.885   0.565   -0.391234
0.89   0.565   -0.386252
0.895   0.565   -0.380629
0.7   0.57   -0.397472
0.705   0.57   -0.392689
0.71   0.57   -0.396399
0.715   0.57   -0.404145
0.72   0.57   -0.406973
0.725   0.57   -0.408196
0.73   0.57   -0.415902
0.735   0.57   -0.411901
0.74   0.57   -0.411932
0.745   0.57   -0.418659
0.75   0.57   -0.414063
0.755   0.57   -0.42026
0.76   0.57   -0.419079
0.765   0.57   -0.422662
0.77   0.57   -0.421594
0.775   0.57   -0.428184
0.78   0.57   -0.425712
0.785   0.57   -0.429115
0.79   0.57   -0.423004
0.795   0.57   -0.427835
0.8   0.57   -0.424539
0.805   0.57   -0.422881
0.81   0.57   -0.425111
0.815   0.57   -0.4246
0.82   0.57   -0.417748
0.825   0.57   -0.425746
0.83   0.57   -0.420406
0.835   0.57   -0.421078
0.84   0.57   -0.414131
0.845   0.57   -0.415772
0.85   0.57   -0.411535
