9   -0.14921   -1.46672   -0.772391
9   3.1718   0.518697   0.200172
9   -1.44054   0.152421   -0.61341
9   -2.58903   2.3791   0.848113
9   -3.66406   2.41627   -0.363597
9   -0.233269   -5.11076   -1.25139
9   1.16562   1.93507   1.20899
9   -0.797795   1.82698   -1.44229
9   -1.57255   0.980541   -0.537449
9   0.115933   -1.72168   0.0342901
9   -2.05532   -0.493931   -1.3532
9   1.1827   0.0557058   -0.81786
9   -0.122717   -2.98505   0.373553
9   -2.08188   1.88046   1.18822
9   0.572541   1.86724   0.932948
9   4.11715   1.0613   1.75446
9   0.094849   1.68544   -0.311957
9   -0.650334   -0.889824   0.00885437
9   0.402953   -2.44328   3.12097
9   -3.49745   1.37541   0.921163
9   2.0121   -0.875545   -1.34594
9   -3.13917   -3.3763   -1.93806
9   -1.22022   -1.22443   -1.28504
9   1.58863   -1.23537   -2.71974
9   -2.08154   -1.55639   3.86654
9   -1.35974   0.0133651   -0.292139
9   1.68912   0.487768   -0.983429
9   -3.74125   -0.628009   0.325097
9   -4.42864   -2.12892   -2.78017
9   -0.589634   2.903   0.668787
9   1.18315   3.42965   1.47139
9   1.2718   -0.581538   -3.72554
9   1.34566   -0.00566437   3.87691
9   -0.342447   3.98313   -1.10313
9   -0.568872   -0.900278   -0.991684
9   -3.29034   -0.719224   0.842842
9   -0.585426   0.0403842   3.07283
9   0.748772   1.68535   -3.0973
9   3.14528   2.34277   -0.673941
9   0.593888   -1.64057   -3.97168
9   0.890864   -3.02097   -0.843865
9   -1.19924   2.09229   0.352063
9   -2.62483   2.87666   3.29223
9   1.18189   4.07033   0.268878
9   2.90652   -2.05183   0.107615
9   -1.66764   1.45558   -1.36291
9   0.6439   4.28711   -0.91889
9   -0.00489848   -0.227345   -1.15855
9   2.10799   0.351831   1.86188
9   -1.11977   0.610779   -0.723236
9   1.15297   -2.3085   -0.612661
9   -0.614809   1.61792   2.15132
9   -0.617673   2.5407   1.09312
9   1.36238   1.09722   -0.600203
9   2.1944   0.0777326   -2.98643
9   0.565461   1.67764   1.58306
9   1.14257   0.590284   0.712406
9   -0.95747   -3.39572   -1.78847
9   1.97351   0.805065   1.34116
9   -3.60819   -0.246112   -0.142317
9   0.592525   -1.54516   -0.840277
9   1.38702   0.276454   0.244949
9   -1.97938   -0.924598   -5.34618
9   4.19549   -0.0429075   1.36383
9   -1.72405   -1.63435   2.65996
9   -1.26163   -1.177   0.34422
9   0.240233   0.832669   -1.00478
9   -0.680286   2.71378   -0.295357
9   1.37195   -1.79446   2.94799
9   1.64817   -3.17401   -0.272236
9   -2.7315   -0.494888   1.20227
9   4.11333   -0.0914934   0.725054
9   1.57228   2.13541   -0.446122
9   1.00646   -0.50453   0.126154
9   -0.106938   -1.7319   1.96695
9   0.0525083   0.72215   -0.442033
9   0.912234   0.143121   -0.424756
9   2.21611   -0.373745   1.88867
9   -1.54393   3.33732   -1.75957
9   -1.82404   -0.103836   -0.249015
9   0.316279   -1.04808   -1.05029
9   1.85068   1.83784   0.100729
9   -2.51354   -1.70281   -0.995973
9   1.7271   0.773401   1.30894
9   -2.90025   1.17675   -0.423713
9   0.838736   1.09097   -1.84708
9   1.76416   -1.41105   0.39272
9   0.482183   -0.774336   0.510869
9   3.11425   -2.35155   0.220584
9   1.41656   1.21178   -1.14935
9   0.15282   1.98333   -0.632347
9   -2.14366   0.548462   -0.366503
9   -0.523504   -1.95649   1.97448
9   -0.540758   -0.124574   1.05204
9   -1.59611   -1.76562   -2.40482
9   0.488364   -2.89193   1.23676
9   -0.975331   0.707751   3.12709
9   0.115565   -3.12768   0.970065
9   -2.59893   -0.908895   0.900796
9   -2.46315   -4.50332   -0.559682
9   2.2444   -2.53356   1.63947
9   -0.662967   -1.05241   -0.326759
9   2.74671   1.28112   2.62735
9   -2.12288   -0.755516   1.64345
9   -1.67446   1.51717   -1.99815
9   2.72855   0.551934   -2.03211
9   1.32681   0.0788778   -0.562216
9   -1.46398   2.29673   2.41414
9   0.265023   -1.09991   -0.9123
9   2.65258   2.05077   0.74314
9   0.28314   -1.67762   -0.436371
9   0.477223   2.49285   0.796716
9   2.30192   0.169298   0.705158
9   2.13467   2.6491   -0.991518
9   1.1762   0.263321   2.21145
9   -0.741553   0.89649   -2.93945
9   -0.723006   -3.36316   0.882194
9   0.472507   -0.827204   -0.747987
9   -2.10441   1.52596   2.80027
9   0.48424   -0.978515   -3.06379
9   2.82208   -3.32529   -2.49218
9   1.85113   -2.47956   0.396003
9   -0.747248   0.0243772   -0.0859298
9   -1.47676   -0.0829228   0.658435
9   -0.144276   -1.89119   0.787559
9   1.66731   0.467626   0.524814
9   1.22459   -1.46092   0.314322
9   3.07738   -0.633166   0.659099
9   -1.72356   0.188865   -2.94253
9   -0.801457   1.15687   0.708674
9   -0.722915   -4.14006   0.0683977
9   -1.58651   3.25796   -0.473511
9   0.0940696   -1.29524   1.8367
9   -0.390983   -0.312116   -0.35478
9   -0.617039   0.383016   0.810805
9   -0.0597049   0.898897   -1.12909
9   1.19559   -2.15804   2.58473
9   1.84647   0.756804   0.489178
9   -0.192218   -0.459126   2.36496
9   -0.68773   -0.365837   0.00985265
9   0.322382   -2.03771   -0.534631
9   3.50916   -1.80024   0.138966
9   -0.0462752   1.10378   -3.58577
9   0.750126   0.41757   -5.09041
9   0.489399   -0.172956   -0.494762
9   -0.278978   2.04835   -0.602525
9   -0.140337   -1.58075   4.62193
9   0.318656   -0.784465   0.593258
9   1.37396   -1.00197   -0.12914
9   1.82953   4.15008   1.82269
9   0.384021   -0.644435   0.560864
