1   0   0
2   0   0
3   0   0
4   0.680334   0.680334
5   0.544267   0.544267
6   0.453556   0.453556
7   0.388762   0.388762
8   0.340167   0.340167
9   0.302371   0.302371
10   0.272134   0.272134
11   0.247394   0.247394
12   1.40653   1.18093
13   1.29833   1.09167
14   2.25831   1.39393
15   2.10775   1.30638
16   1.97602   1.22909
17   1.85978   1.16037
18   1.75646   1.09887
19   1.66402   1.04353
20   1.58081   0.993471
21   1.50554   0.947973
22   1.8582   0.970219
23   1.7774   0.93059
24   2.24613   1.00674
25   2.15629   0.969807
26   2.76411   1.11249
27   2.66174   1.07538
28   2.56668   1.04061
29   2.47817   1.00798
30   2.39557   0.977298
31   3.0002   1.12209
32   2.90645   1.09049
33   2.81837   1.06059
34   2.73548   1.03226
35   2.65732   1.00538
36   2.58351   0.979835
37   2.51368   0.95554
38   3.67983   1.49161
39   3.64205   1.45335
40   3.6781   1.41701
41   4.25257   1.49666
42   4.25062   1.46059
43   4.15176   1.42964
44   4.05741   1.39995
45   3.96724   1.37146
46   4.66942   1.51399
47   4.57007   1.48476
48   4.54247   1.45376
49   4.44976   1.42679
50   4.36077   1.4008
51   4.27526   1.37572
52   4.19305   1.3515
53   4.11393   1.32812
54   4.03775   1.30551
55   3.96434   1.28366
56   3.89354   1.26251
57   3.85015   1.24093
58   4.13531   1.25224
59   4.06522   1.23283
60   4.14785   1.21492
61   4.07985   1.19677
62   4.01405   1.17915
63   4.04302   1.16064
64   4.20495   1.15378
65   4.5228   1.17953
66   4.6891   1.17336
67   5.08842   1.22276
68   5.01359   1.20697
69   4.94093   1.19156
70   4.87034   1.17654
71   4.80175   1.16187
72   4.73506   1.14756
73   4.67019   1.13359
74   4.60708   1.11995
75   4.65978   1.10617
76   4.73242   1.09393
77   4.96966   1.10539
78   5.32477   1.14746
79   5.36451   1.13354
80   5.29746   1.12128
81   5.23206   1.10928
82   5.28502   1.09695
83   5.52343   1.10957
84   5.45768   1.09825
85   5.58041   1.09217
86   5.74509   1.09189
87   5.67905   1.08128
88   5.61451   1.07087
89   5.63174   1.05891
90   5.61466   1.04722
91   5.55296   1.03748
92   5.63695   1.02957
93   5.63463   1.01845
94   5.57469   1.00934
95   5.66843   1.00304
96   5.87636   1.01409
97   5.81578   1.0054
98   5.75643   0.99686
99   5.69829   0.988451
100   5.6413   0.980174
