1   5.41671   0
2   5.45689   0.0401807
3   5.44746   0.0250403
4   5.45402   0.0188813
5   5.44368   0.0179097
6   5.45844   0.0207757
7   5.45209   0.0186698
8   5.45338   0.0162191
9   5.46455   0.0181508
10   5.45817   0.0174443
11   5.45226   0.0168486
12   5.46658   0.0210177
13   5.45655   0.0217812
14   5.46014   0.0204816
15   5.45276   0.0204457
16   5.45331   0.0191332
17   5.45716   0.01838
18   5.46787   0.0203727
19   5.46115   0.0204089
20   5.45914   0.0194657
21   5.46654   0.0199407
22   5.46461   0.0191104
23   5.45934   0.0190077
24   5.45037   0.0202865
25   5.44898   0.0195077
26   5.45078   0.0188284
27   5.45229   0.0181808
28   5.45272   0.0175246
29   5.45507   0.017071
30   5.46049   0.0173608
31   5.46508   0.0174074
32   5.46867   0.0172328
33   5.46623   0.0168796
34   5.46843   0.0165226
35   5.46476   0.0164569
36   5.46341   0.0160504
37   5.46318   0.0156123
38   5.46258   0.0152078
39   5.4627   0.0148132
40   5.46092   0.0145471
41   5.46139   0.0141957
42   5.46185   0.0138611
43   5.46297   0.0135809
44   5.46008   0.0135794
45   5.459   0.0133178
46   5.45953   0.0130358
47   5.46253   0.0131023
48   5.46109   0.0129069
49   5.46256   0.0127258
50   5.46337   0.0124951
51   5.46567   0.0124621
52   5.4659   0.0122223
53   5.46608   0.0119908
54   5.46555   0.0117783
55   5.46744   0.0117156
56   5.46548   0.0116707
57   5.46652   0.0115109
58   5.46559   0.0113486
59   5.46877   0.0115989
60   5.46814   0.0114212
61   5.46778   0.0112383
62   5.46806   0.0110591
63   5.47019   0.0110898
64   5.46999   0.010917
65   5.46923   0.0107752
66   5.46919   0.0106107
67   5.46776   0.0105494
68   5.46593   0.0105526
69   5.46487   0.0104521
70   5.46621   0.0103881
71   5.46684   0.01026
72   5.46522   0.0102443
73   5.46465   0.0101192
74   5.46369   0.0100277
75   5.46451   0.00992717
76   5.46448   0.00979574
77   5.46373   0.00969679
78   5.4646   0.00961118
79   5.46571   0.0095536
80   5.46474   0.0094829
81   5.46626   0.00948827
82   5.46533   0.00941845
83   5.46426   0.00936588
84   5.4648   0.00926982
85   5.46385   0.00920906
86   5.46338   0.00911346
87   5.46403   0.00903097
88   5.46202   0.00915055
89   5.46007   0.0092545
90   5.46069   0.00917184
91   5.46195   0.00915729
92   5.4622   0.00906075
93   5.46295   0.00899456
94   5.46238   0.00891693
95   5.46277   0.00883102
96   5.4642   0.00885488
97   5.46311   0.00883042
98   5.46218   0.0087887
99   5.46158   0.0087206
100   5.46195   0.00864109
