0.201179  14.6187
0.203766  15.0143
0.206386  17.0647
0.20904  14.8743
0.211729  15.8588
0.214452  16.6793
0.217211  17.3807
0.220005  15.3282
0.222835  16.4336
0.225703  16.2014
0.228607  16.1168
0.231549  18.9581
0.234529  15.5792
0.237548  15.52
0.240605  17.5931
0.243703  14.5226
0.24684  16.337
0.250018  15.6186
0.253237  17.5035
0.256498  16.5673
0.259801  15.8253
0.263147  16.6255
0.266536  14.1617
0.269969  17.7735
0.273447  13.8932
0.276969  16.8315
0.280537  13.4716
0.284152  15.8727
0.287813  16.6249
0.291522  17.0145
0.295278  14.3613
0.299083  16.2525
0.302938  15.2286
0.306842  15.4293
0.310797  15.9155
0.314804  17.5533
0.318862  13.561
0.322972  15.8317
0.327136  15.1582
0.331354  16.1252
0.335626  16.3815
0.339954  16.2711
0.344338  15.4382
0.348779  17.0218
0.353277  15.5758
0.357833  15.0401
0.362448  13.699
0.367123  14.4943
0.371859  17.5163
0.376656  14.9073
0.381515  18.2546
0.386437  16.1304
0.391422  15.7248
0.396473  15.5556
0.401588  16.168
0.40677  16.4077
0.412019  16.009
0.417336  16.4825
0.422722  14.5678
0.428178  18.2127
0.433704  14.5528
0.439302  16.5427
0.444972  15.7496
0.450715  14.0328
0.456533  15.8914
0.462427  15.8383
0.468397  15.0595
0.474444  16.3633
0.480569  16.3089
0.486774  17.2458
0.493059  17.0082
0.499425  14.9629
0.505874  17.241
0.512406  14.8827
0.519023  14.6518
0.525726  17.8038
0.532515  16.4672
0.539392  14.9819
0.546359  15.2123
0.553415  13.6841
0.560563  13.684
0.567804  14.8237
0.575138  16.8833
0.582567  14.9055
0.590093  13.9544
0.597716  12.8593
0.605437  14.7503
0.613259  13.8168
0.621182  16.488
0.629207  14.5096
0.637337  16.6351
0.645571  15.1882
0.653913  16.1117
0.662362  14.5716
0.670921  15.3062
0.67959  14.8721
0.688372  16.9395
0.697268  16.8764
0.706278  12.6828
0.715406  15.7602
0.724651  15.4468
0.734017  15.4079
0.743503  13.8245
0.753113  16.3869
0.762847  15.29
0.772707  16.9628
0.782694  15.421
0.792811  15.2608
0.803059  16.4027
0.81344  13.8703
0.823955  16.4739
0.834606  12.9545
0.845396  15.0729
0.856325  14.807
0.867395  16.1886
0.878609  14.6069
0.889968  13.4239
0.901474  15.1194
0.913129  12.8721
0.924935  14.8392
0.936894  16.7701
0.949008  13.7495
0.961278  14.4364
0.973708  13.8814
0.986298  14.1348
0.999052  14.9216
1.01197  13.7571
1.02506  15.6089
1.03831  14.0603
1.05174  15.1957
1.06534  16.0782
1.07912  14.4145
1.09307  14.9037
1.10721  14.3343
1.12153  15.3792
1.13603  15.1589
1.15073  12.2472
1.16561  15.9632
1.18068  15.3691
1.19595  13.6064
1.21142  12.3619
1.22709  14.1726
1.24296  16.5256
1.25904  13.1903
1.27533  14.3806
1.29182  14.1392
1.30853  14.8396
1.32546  16.5944
1.3426  13.6392
1.35997  14.7989
1.37756  13.5855
1.39538  15.0845
1.41343  14.8294
1.43172  14.6622
1.45024  13.9594
1.469  14.3018
1.48801  13.2554
1.50726  13.8498
1.52676  14.396
1.54651  13.7604
1.56652  14.3655
1.58678  13.8283
1.60731  15.1619
1.62811  14.6861
1.64917  13.2419
1.67051  12.8095
1.69212  12.3433
1.71402  15.2912
1.7362  13.2007
1.75866  13.0073
1.78141  15.49
1.80446  13.6698
1.82781  13.2826
1.85146  13.375
1.87542  15.1831
1.89969  14.7892
1.92427  12.9698
1.94917  13.6874
1.97439  13.2598
1.99994  12.921
2.02582  11.9972
2.05203  13.6755
2.07859  14.6604
2.10549  11.1635
2.13273  9.76893
2.16033  12.7667
2.18829  13.1075
2.21661  12.3975
2.24529  9.94595
2.27435  11.0746
2.30378  11.6217
2.3336  12.7883
2.3638  13.1031
2.39439  10.7144
2.42538  15.1051
2.45676  11.6933
2.48856  11.6645
2.52077  12.3755
2.55339  11.9532
2.58644  11.3863
2.61991  12.197
2.65382  12.796
2.68817  14.7091
2.72296  11.2782
2.7582  12.0336
2.7939  14.4987
2.83006  13.4397
2.86669  12.7752
2.90379  11.6955
2.94138  10.3732
2.97945  13.6854
3.01801  11.5132
3.05708  13.4417
3.09664  9.16035
3.13673  10.7896
3.17733  11.9
3.21845  11.7534
3.26011  10.8834
3.30231  10.8526
3.34505  9.64432
3.38835  11.849
3.43221  11.5064
3.47664  11.7869
3.52164  10.8136
3.56722  11.7654
3.6134  10.4941
3.66017  10.8853
3.70755  11.3378
3.75554  12.9682
3.80416  9.57788
3.8534  9.02694
3.90328  13.149
3.95381  8.94797
4.00499  9.25667
4.05683  10.2842
4.10935  8.5619
4.16254  10.288
4.21643  10.7501
4.27101  9.53788
4.3263  8.50545
4.3823  9.3119
4.43903  8.80604
4.4965  9.66052
4.55471  11.0632
4.61367  9.99913
4.6734  9.84754
4.7339  9.60779
4.79518  8.55009
4.85725  9.18092
4.92013  8.7151
4.98383  9.41465
5.04835  10.893
5.1137  8.73069
5.1799  6.64079
5.24696  8.65114
5.31489  8.37294
5.3837  9.05807
5.45339  9.79578
5.52399  9.44708
5.59551  7.01188
5.66795  9.18955
5.74133  9.46843
5.81566  7.79383
5.89095  7.94193
5.96721  8.65179
6.04447  7.63317
6.12272  7.69371
6.20199  7.32256
6.28228  8.92478
6.36362  9.44419
6.446  7.68547
6.52946  8.57352
6.61399  7.41883
6.69962  8.16133
6.78636  9.026
6.87422  6.13554
6.96322  6.38009
7.05337  7.15505
7.14469  6.2872
7.23719  7.33801
7.33089  8.18483
7.4258  6.98242
7.52194  7.97558
7.61933  7.25349
7.71798  6.73991
7.8179  6.92628
7.91912  8.34554
8.02165  7.24904
8.12551  6.12287
8.23071  6.54354
8.33728  7.44439
8.44522  6.91529
8.55456  7.45226
8.66532  7.64565
8.77751  7.1485
8.89116  6.29397
9.00628  8.01931
9.12288  6.45092
9.241  6.88411
9.36065  7.20153
9.48185  5.94236
9.60461  5.6312
9.72897  5.40785
9.85494  6.2258
9.98253  6.78319
10.1118  5.8532
10.2427  6.30246
10.3753  6.01464
10.5097  5.62555
10.6457  4.71643
10.7836  6.67891
10.9232  5.77787
11.0646  6.08775
11.2079  5.53176
11.353  5.91832
11.5  5.53766
11.6489  6.07097
11.7997  5.63432
11.9525  5.19308
12.1073  5.83305
12.264  5.60366
12.4228  5.73164
12.5837  5.20237
12.7466  6.21046
12.9117  5.13763
13.0788  4.77487
13.2482  5.61252
13.4197  5.76548
13.5935  5.69602
13.7695  5.79519
13.9478  4.75468
14.1284  5.07424
14.3113  5.14405
14.4966  5.19103
14.6843  5.17422
14.8745  4.95538
15.0671  5.36605
15.2622  5.85728
15.4598  5.47127
15.66  5.14509
15.8627  5.54964
16.0681  5.08399
16.2762  4.66424
16.4869  5.24314
16.7004  5.15052
16.9166  5.03827
17.1357  4.66297
17.3576  4.94834
17.5823  4.96468
17.81  5.1143
18.0406  5.01772
18.2742  4.59637
18.5108  5.14126
18.7505  4.88066
18.9933  4.82068
19.2392  4.92346
19.4883  4.55474
19.7407  4.79249
19.9963  4.68949
20.2552  4.52172
20.5175  4.71257
20.7832  4.71531
21.0523  4.56641
21.3249  4.65175
21.601  4.86071
21.8807  4.55546
22.164  4.74808
22.451  4.60484
22.7417  4.64714
23.0362  4.69945
23.3345  4.48166
23.6367  4.50712
23.9427  4.71977
24.2527  4.8665
24.5668  4.69055
24.8849  4.84555
25.2071  4.7132
25.5335  4.51819
25.8641  4.64916
26.1991  4.62339
26.5383  4.56016
26.8819  4.65368
27.23  4.61507
27.5826  4.50531
27.9398  4.76511
28.3016  4.56496
28.668  4.75632
29.0393  4.58146
29.4153  4.81149
29.7962  4.70337
30.182  4.56511
30.5728  4.637
30.9687  4.65151
31.3697  4.62283
31.7759  4.52172
32.1874  4.56755
32.6042  4.63471
33.0264  4.56438
33.454  4.55946
33.8872  4.55573
34.326  4.49374
34.7705  4.50686
35.2207  4.47065
35.6768  4.5291
36.1388  4.52982
36.6067  4.57131
37.0808  4.56438
37.5609  4.57946
38.0473  4.57005
38.54  4.46178
39.039  4.56771
39.5445  4.48495
40.0566  4.48898
40.5753  4.53038
41.1007  4.51692
41.6329  4.48819
42.172  4.46987
42.7181  4.52194
43.2713  4.55896
43.8316  4.46255
44.3992  4.57849
44.9741  4.54806
45.5565  4.59934
46.1464  4.48347
46.7439  4.53974
47.3492  4.49832
47.9624  4.46178
48.5834  4.56265
49.2125  4.48898
49.8498  4.5666
50.4953  4.58976
51.1492  4.54878
51.8115  4.52172
52.4824  4.54969
53.162  4.54524
53.8504  4.5296
54.5477  4.47608
55.2541  4.52926
55.9696  4.56225
56.6943  4.47065
57.4285  4.50805
58.1721  4.58857
58.9254  4.53159
59.6884  4.48495
60.4613  4.5053
61.2443  4.46727
62.0373  4.46727
62.8407  4.48495
63.6544  4.46255
64.4787  4.46649
65.3136  4.48607
66.1594  4.48975
67.0161  4.47065
67.8839  4.46727
68.7629  4.60651
69.6533  4.48637
70.5553  4.48637
71.4689  4.53486
72.3944  4.46987
73.3319  4.46178
74.2814  4.46178
75.2433  4.47686
76.2177  4.50262
77.2046  4.50791
78.2044  4.46255
79.2171  4.46727
80.2429  4.50183
81.2819  4.54335
82.3345  4.48898
83.4006  4.49374
84.4806  4.48166
85.5746  4.48166
86.6827  4.48417
87.8052  4.46255
88.9422  4.46178
90.0939  4.46255
91.2606  4.52002
92.4423  4.47065
93.6394  4.46649
94.852  4.48637
96.0802  4.46649
97.3244  4.48425
98.5847  4.46649
99.8613  4.46178
