1   0.980392   0
2   0.998894   0.018502
3   1.00866   0.0144753
4   1.00585   0.0106155
5   0.988977   0.0187676
6   0.986138   0.0155845
7   0.986175   0.0131714
8   0.983378   0.0117446
9   0.985737   0.0106231
10   0.988592   0.00992113
11   0.992136   0.00964843
12   0.992936   0.00884404
13   0.990955   0.00837293
14   0.988656   0.00808556
15   0.987856   0.00756968
16   0.990118   0.00743319
17   0.98994   0.00698451
18   0.991558   0.00678095
19   0.990577   0.00648876
20   0.992105   0.00634259
21   0.992282   0.00603558
22   0.993491   0.00588044
23   0.994179   0.00566084
24   0.994885   0.00546575
25   0.994708   0.00524556
26   0.995301   0.00507453
27   0.995537   0.00488868
28   0.996387   0.00478682
29   0.996398   0.00461883
30   0.996606   0.00446707
31   0.996842   0.00432702
32   0.996815   0.0041897
33   0.996227   0.00410315
34   0.994588   0.00430465
35   0.992195   0.00481633
36   0.991883   0.00469101
37   0.9931   0.00472203
38   0.992574   0.00462611
39   0.993042   0.0045301
40   0.992013   0.00453354
41   0.990379   0.004714
42   0.990917   0.00463171
43   0.99209   0.00467249
44   0.993416   0.00475363
45   0.993776   0.00466076
46   0.995992   0.00506835
47   0.996517   0.00498706
48   0.997581   0.00499659
49   0.997946   0.00490713
50   0.997939   0.00480799
51   0.998908   0.00481137
52   0.99907   0.00472072
53   0.999995   0.00472236
54   0.999673   0.0046453
55   0.999535   0.00456212
56   0.999344   0.004484
57   0.999536   0.00440884
58   0.999654   0.00433376
59   0.999284   0.00427575
60   0.999217   0.00420442
61   0.999023   0.00413944
62   0.999063   0.00407232
63   0.999476   0.00402842
64   1.00006   0.00400808
65   0.99849   0.00424751
66   0.998666   0.00418632
67   0.998704   0.00412355
68   0.998896   0.00406699
69   0.998414   0.00403652
70   0.998945   0.00401373
71   0.999251   0.0039686
72   0.999954   0.00397582
73   0.999621   0.00393515
74   0.999033   0.00392579
75   0.99894   0.0038742
76   0.998489   0.00384939
77   0.997252   0.0039955
78   0.996706   0.00398153
79   0.995771   0.00404044
80   0.995652   0.00399139
81   0.995532   0.00394366
82   0.995322   0.00390089
83   0.995706   0.00387264
84   0.995793   0.00382725
85   0.996018   0.00378865
86   0.995925   0.00374549
87   0.995625   0.00371433
88   0.9959   0.00368214
89   0.995764   0.00364305
90   0.995913   0.00360544
91   0.996372   0.003595
92   0.995731   0.00361312
93   0.995753   0.00357413
94   0.995505   0.00354459
95   0.995106   0.00352971
96   0.995801   0.00356127
97   0.996158   0.00354239
98   0.995615   0.00354786
99   0.995625   0.00351186
100   0.995551   0.00347735
